,Unnamed: 0,Plant_ID,Date,Humidity (%),TDS Value (ppm),pH Level,Growth Days,Temperature
2948,2948,66,8/8/2023,80,587,6.7,6,22.8
2949,2949,66,8/9/2023,80,434,6.7,7,23.8
2950,2950,66,8/10/2023,70,461,6.0,8,23.8
2951,2951,66,8/11/2023,73,623,6.7,9,20.4
2952,2952,66,8/12/2023,74,496,6.1,10,19.8
2953,2953,66,8/13/2023,73,447,6.4,11,24.7
2954,2954,66,8/14/2023,56,429,6.4,12,23.6
2955,2955,66,8/15/2023,60,515,6.1,13,20.0
2956,2956,66,8/16/2023,66,494,6.6,14,18.9
2957,2957,66,8/17/2023,57,440,6.3,15,23.2
2958,2958,66,8/18/2023,52,550,6.7,16,19.2
2959,2959,66,8/19/2023,54,532,6.2,17,22.2
2960,2960,66,8/20/2023,53,567,6.6,18,20.0
2961,2961,66,8/21/2023,63,666,6.0,19,20.7
2962,2962,66,8/22/2023,55,525,6.5,20,19.5
2963,2963,66,8/23/2023,65,642,6.6,21,21.3
2964,2964,66,8/24/2023,64,636,6.0,22,20.7
2965,2965,66,8/25/2023,70,432,6.5,23,21.6
2966,2966,66,8/26/2023,77,711,6.5,24,21.5
2967,2967,66,8/27/2023,64,641,6.2,25,23.7
2968,2968,66,8/28/2023,53,648,6.5,26,20.3
2969,2969,66,8/29/2023,60,590,6.3,27,20.7
2970,2970,66,8/30/2023,56,703,6.0,28,19.8
2971,2971,66,8/31/2023,52,453,6.6,29,19.8
2972,2972,66,9/1/2023,57,614,6.1,30,23.6
2973,2973,66,9/2/2023,73,731,6.6,31,20.1
2974,2974,66,9/3/2023,74,423,6.5,32,21.5
2975,2975,66,9/4/2023,75,461,6.1,33,18.9
2976,2976,66,9/5/2023,66,541,6.3,34,21.9
2977,2977,66,9/6/2023,76,653,6.5,35,21.1
2978,2978,66,9/7/2023,50,610,6.2,36,22.5
2979,2979,66,9/8/2023,50,670,6.2,37,18.3
2980,2980,66,9/9/2023,73,669,6.1,38,23.7
2981,2981,66,9/10/2023,54,775,6.3,39,19.9
2982,2982,66,9/11/2023,58,784,6.1,40,18.5
2983,2983,66,9/12/2023,65,779,6.3,41,20.4
2984,2984,66,9/13/2023,77,601,6.3,42,21.8
2985,2985,66,9/14/2023,79,503,6.0,43,21.9
2986,2986,66,9/15/2023,64,731,6.0,44,19.0
2987,2987,66,9/16/2023,55,648,6.5,45,20.0
2988,2988,67,8/3/2023,68,782,6.1,1,22.0
2989,2989,67,8/4/2023,62,741,6.2,2,19.6
2990,2990,67,8/5/2023,59,446,6.1,3,19.0
2991,2991,67,8/6/2023,69,758,6.4,4,23.7
2992,2992,67,8/7/2023,61,605,6.3,5,18.2
2993,2993,67,8/8/2023,50,469,6.4,6,20.4
2994,2994,67,8/9/2023,51,745,6.6,7,23.8
2995,2995,67,8/10/2023,57,568,6.7,8,19.0
2996,2996,67,8/11/2023,58,656,6.7,9,18.9
2997,2997,67,8/12/2023,74,781,6.7,10,23.9
2998,2998,67,8/13/2023,64,791,6.7,11,22.6
2999,2999,67,8/14/2023,60,419,6.6,12,23.7
3000,3000,67,8/15/2023,55,461,6.4,13,18.6
3001,3001,67,8/16/2023,58,572,6.3,14,20.3
3002,3002,67,8/17/2023,59,478,6.7,15,22.3
3003,3003,67,8/18/2023,62,765,6.7,16,21.3
3004,3004,67,8/19/2023,69,729,6.4,17,18.9
3005,3005,67,8/20/2023,54,655,6.3,18,23.9
3006,3006,67,8/21/2023,56,759,6.6,19,21.4
3007,3007,67,8/22/2023,78,674,6.3,20,22.3
3008,3008,67,8/23/2023,70,426,6.6,21,22.3
3009,3009,67,8/24/2023,54,470,6.4,22,24.5
3010,3010,67,8/25/2023,51,700,6.5,23,21.9
3011,3011,67,8/26/2023,61,787,6.4,24,21.9
3012,3012,67,8/27/2023,55,743,6.1,25,19.8
3013,3013,67,8/28/2023,57,798,6.0,26,18.8
3014,3014,67,8/29/2023,61,543,6.2,27,23.9
3015,3015,67,8/30/2023,56,453,6.7,28,23.4
3016,3016,67,8/31/2023,70,739,6.4,29,19.0
3017,3017,67,9/1/2023,68,461,6.5,30,21.5
3018,3018,67,9/2/2023,73,779,6.3,31,19.5
3019,3019,67,9/3/2023,61,760,6.3,32,21.1
3020,3020,67,9/4/2023,67,448,6.5,33,21.6
3021,3021,67,9/5/2023,76,771,6.5,34,23.8
3022,3022,67,9/6/2023,70,442,6.7,35,21.4
3023,3023,67,9/7/2023,55,527,6.3,36,18.5
3024,3024,67,9/8/2023,79,415,6.5,37,18.2
3025,3025,67,9/9/2023,76,657,6.2,38,24.6
3026,3026,67,9/10/2023,73,702,6.2,39,21.1
3027,3027,67,9/11/2023,72,509,6.7,40,19.6
3028,3028,67,9/12/2023,78,704,6.0,41,23.8
3029,3029,67,9/13/2023,66,608,6.3,42,23.6
3030,3030,67,9/14/2023,72,443,6.6,43,21.5
3031,3031,67,9/15/2023,60,711,6.3,44,19.9
3032,3032,67,9/16/2023,61,403,6.2,45,20.0
3033,3033,68,8/3/2023,56,716,6.5,1,19.7
3034,3034,68,8/4/2023,55,692,6.4,2,20.8
3035,3035,68,8/5/2023,75,655,6.5,3,18.1
3036,3036,68,8/6/2023,57,417,6.3,4,20.1
3037,3037,68,8/7/2023,80,647,6.2,5,23.5
3038,3038,68,8/8/2023,79,626,6.2,6,22.0
3039,3039,68,8/9/2023,65,417,6.3,7,23.3
3040,3040,68,8/10/2023,74,663,6.7,8,21.3
3041,3041,68,8/11/2023,67,407,6.1,9,20.3
3042,3042,68,8/12/2023,69,563,6.4,10,24.5
3043,3043,68,8/13/2023,54,760,6.0,11,20.8
3044,3044,68,8/14/2023,51,737,6.6,12,23.0
3045,3045,68,8/15/2023,70,636,6.5,13,22.1
3046,3046,68,8/16/2023,68,533,6.3,14,19.6
3047,3047,68,8/17/2023,51,566,6.4,15,20.0
3048,3048,68,8/18/2023,61,583,6.5,16,22.5
3049,3049,68,8/19/2023,53,600,6.5,17,22.5
3050,3050,68,8/20/2023,58,559,6.6,18,20.2
3051,3051,68,8/21/2023,57,513,6.2,19,19.7
3052,3052,68,8/22/2023,61,791,6.2,20,24.8
3053,3053,68,8/23/2023,79,751,6.7,21,24.1
3054,3054,68,8/24/2023,69,708,6.4,22,20.0
3055,3055,68,8/25/2023,73,648,6.2,23,20.9
3056,3056,68,8/26/2023,58,702,6.5,24,22.9
3057,3057,68,8/27/2023,57,629,6.1,25,23.6
3058,3058,68,8/28/2023,55,752,6.7,26,20.4
3059,3059,68,8/29/2023,64,616,6.4,27,24.4
3060,3060,68,8/30/2023,76,710,6.6,28,19.0
3061,3061,68,8/31/2023,78,663,6.2,29,18.3
3062,3062,68,9/1/2023,59,617,6.2,30,24.2
3063,3063,68,9/2/2023,62,606,6.1,31,21.6
3064,3064,68,9/3/2023,77,429,6.6,32,24.1
3065,3065,68,9/4/2023,75,525,6.5,33,19.1
3066,3066,68,9/5/2023,56,576,6.7,34,21.8
3067,3067,68,9/6/2023,77,468,6.6,35,19.5
3068,3068,68,9/7/2023,53,434,6.1,36,24.3
3069,3069,68,9/8/2023,73,481,6.7,37,19.9
3070,3070,68,9/9/2023,71,707,6.3,38,24.2
3071,3071,68,9/10/2023,58,736,6.4,39,18.2
3072,3072,68,9/11/2023,60,436,6.4,40,18.9
3073,3073,68,9/12/2023,77,500,6.8,41,24.9
3074,3074,68,9/13/2023,69,551,6.1,42,22.5
3075,3075,68,9/14/2023,57,494,6.6,43,20.6
3076,3076,68,9/15/2023,74,507,6.5,44,24.6
3077,3077,68,9/16/2023,63,777,6.7,45,21.2
3078,3078,69,8/3/2023,75,478,6.1,1,20.1
3079,3079,69,8/4/2023,69,749,6.3,2,21.5
3080,3080,69,8/5/2023,55,631,6.0,3,22.0
3081,3081,69,8/6/2023,73,673,6.5,4,22.0
3082,3082,69,8/7/2023,64,531,6.3,5,21.0
3083,3083,69,8/8/2023,63,633,6.6,6,20.5
3084,3084,69,8/9/2023,80,658,6.1,7,24.2
3085,3085,69,8/10/2023,69,614,6.8,8,19.5
3086,3086,69,8/11/2023,69,793,6.4,9,20.3
3087,3087,69,8/12/2023,79,405,6.2,10,22.3
3088,3088,69,8/13/2023,68,473,6.4,11,24.8
3089,3089,69,8/14/2023,58,703,6.4,12,22.5
3090,3090,69,8/15/2023,59,473,6.1,13,20.8
3091,3091,69,8/16/2023,66,547,6.5,14,21.9
3092,3092,69,8/17/2023,53,592,6.3,15,20.6
3093,3093,69,8/18/2023,53,496,6.6,16,24.8
3094,3094,69,8/19/2023,53,531,6.6,17,22.7
3095,3095,69,8/20/2023,55,473,6.2,18,19.5
3096,3096,69,8/21/2023,64,583,6.6,19,21.8
3097,3097,69,8/22/2023,66,495,6.3,20,23.8
3098,3098,69,8/23/2023,50,613,6.4,21,19.7
3099,3099,69,8/24/2023,54,428,6.7,22,22.5
3100,3100,69,8/25/2023,52,655,6.4,23,18.5
3101,3101,69,8/26/2023,50,547,6.2,24,21.6
3102,3102,69,8/27/2023,77,727,6.7,25,22.9
3103,3103,69,8/28/2023,52,592,6.1,26,23.0
3104,3104,69,8/29/2023,61,562,6.1,27,22.2
3105,3105,69,8/30/2023,78,508,6.2,28,21.1
3106,3106,69,8/31/2023,56,404,6.5,29,20.5
3107,3107,69,9/1/2023,55,746,6.6,30,20.2
3108,3108,69,9/2/2023,63,418,6.6,31,20.0
3109,3109,69,9/3/2023,51,429,6.0,32,18.2
3110,3110,69,9/4/2023,73,764,6.3,33,19.7
3111,3111,69,9/5/2023,74,674,6.3,34,24.5
3112,3112,69,9/6/2023,50,773,6.5,35,19.7
3113,3113,69,9/7/2023,69,790,6.7,36,18.5
3114,3114,69,9/8/2023,77,622,6.8,37,19.6
3115,3115,69,9/9/2023,62,784,6.6,38,19.8
3116,3116,69,9/10/2023,55,492,6.4,39,18.4
3117,3117,69,9/11/2023,80,757,6.3,40,23.6
3118,3118,69,9/12/2023,51,688,6.7,41,22.5
3119,3119,69,9/13/2023,61,687,6.3,42,23.3
3120,3120,69,9/14/2023,59,494,6.8,43,24.9
3121,3121,69,9/15/2023,60,681,6.3,44,19.2
3122,3122,69,9/16/2023,70,703,6.1,45,21.2
3123,3123,70,8/3/2023,65,752,6.3,1,24.7
3124,3124,70,8/4/2023,77,617,6.7,2,23.8
3125,3125,70,8/5/2023,68,454,6.2,3,19.0
3126,3126,70,8/6/2023,61,593,6.4,4,19.9
3127,3127,70,8/7/2023,51,766,6.3,5,20.0
3128,3128,70,8/8/2023,67,577,6.3,6,22.2
3129,3129,70,8/9/2023,50,599,6.4,7,23.8
3130,3130,70,8/10/2023,74,645,6.5,8,19.3
3131,3131,70,8/11/2023,54,650,6.6,9,23.0
3132,3132,70,8/12/2023,64,656,6.3,10,24.3
3133,3133,70,8/13/2023,50,556,6.5,11,20.0
3134,3134,70,8/14/2023,53,593,6.0,12,20.1
3135,3135,70,8/15/2023,77,479,6.1,13,21.7
3136,3136,70,8/16/2023,75,517,6.6,14,19.9
3137,3137,70,8/17/2023,77,791,6.4,15,19.5
3138,3138,70,8/18/2023,51,423,6.4,16,19.4
3139,3139,70,8/19/2023,51,795,6.5,17,20.7
3140,3140,70,8/20/2023,72,698,6.2,18,21.3
3141,3141,70,8/21/2023,62,634,6.7,19,24.6
3142,3142,70,8/22/2023,57,425,6.6,20,22.2
3143,3143,70,8/23/2023,54,407,6.7,21,24.9
3144,3144,70,8/24/2023,56,515,6.4,22,19.2
3145,3145,70,8/25/2023,51,750,6.5,23,18.4
3146,3146,70,8/26/2023,67,757,6.2,24,19.7
3147,3147,70,8/27/2023,78,621,6.7,25,21.5
3148,3148,70,8/28/2023,76,752,6.7,26,21.9
3149,3149,70,8/29/2023,71,638,6.1,27,21.9
3150,3150,70,8/30/2023,80,589,6.3,28,21.1
3151,3151,70,8/31/2023,58,404,6.1,29,23.6
3152,3152,70,9/1/2023,60,490,6.5,30,20.2
3153,3153,70,9/2/2023,65,566,6.3,31,22.7
3154,3154,70,9/3/2023,62,467,6.6,32,21.4
3155,3155,70,9/4/2023,74,577,6.2,33,21.3
3156,3156,70,9/5/2023,56,588,6.8,34,24.4
3157,3157,70,9/6/2023,62,525,6.8,35,20.3
3158,3158,70,9/7/2023,79,549,6.5,36,24.5
3159,3159,70,9/8/2023,54,649,6.1,37,23.6
3160,3160,70,9/9/2023,80,506,6.7,38,21.6
3161,3161,70,9/10/2023,67,407,6.1,39,24.6
3162,3162,70,9/11/2023,66,500,6.8,40,21.2
3163,3163,70,9/12/2023,58,799,6.3,41,22.6
3164,3164,70,9/13/2023,72,475,6.1,42,19.4
3165,3165,70,9/14/2023,80,668,6.7,43,22.5
3166,3166,70,9/15/2023,62,476,6.6,44,22.5
3167,3167,70,9/16/2023,79,621,6.0,45,24.6
3168,3168,70,9/17/2023,69,521,6.5,46,22.6
